2024-08-29 12:34:09,2024-08-29 18:42:36,20,20,1.0
2024-08-29 19:14:17,2024-08-30 01:22:44,20,20,1.0
2024-08-30 01:54:25,2024-08-30 08:02:52,20,20,1.0
2024-08-30 08:34:33,2024-08-30 14:43:00,20,20,1.0
2024-08-30 15:14:40,2024-08-30 21:23:07,19,20,0.95
2024-08-30 21:54:48,2024-08-31 04:03:15,20,20,1.0
2024-08-31 04:34:56,2024-08-31 10:43:23,20,20,1.0
2024-08-31 11:15:03,2024-08-31 17:23:30,19,20,0.95
2024-08-31 17:55:11,2024-09-01 00:03:38,20,20,1.0
2024-09-01 00:35:19,2024-09-01 06:43:46,20,20,1.0
2024-09-01 07:15:27,2024-09-01 13:23:54,20,20,1.0
2024-09-01 13:55:34,2024-09-01 20:04:01,20,20,1.0
2024-09-01 20:35:42,2024-09-02 02:44:09,20,20,1.0
2024-09-02 03:15:50,2024-09-02 09:24:17,20,20,1.0
2024-09-02 09:55:57,2024-09-02 16:04:25,20,20,1.0
2024-09-02 16:36:05,2024-09-02 22:44:32,19,20,0.95
2024-09-02 23:16:13,2024-09-03 05:24:40,19,20,0.95
2024-09-03 05:56:21,2024-09-03 11:16:27,17,17,1.0
