DR9,2024-07-04 19:14:13,25,868.0,-104
DR8,2024-07-04 19:14:20,26,868.0,-113
DR9,2024-07-04 19:14:22,26,868.0,-107
DR0,2024-07-04 19:14:25,26,865.9,-113
DR8,2024-07-04 19:14:30,27,868.0,-109
DR9,2024-07-04 19:14:31,27,868.0,-113
DR0,2024-07-04 19:14:34,27,865.9,-110
DR8,2024-07-04 19:14:38,28,868.0,-109
DR9,2024-07-04 19:14:40,28,868.0,-107
DR0,2024-07-04 19:14:43,28,865.9,-106
DR8,2024-07-04 19:14:47,29,868.0,-98
DR9,2024-07-04 19:14:49,29,868.0,-96
DR0,2024-07-04 19:14:52,29,865.9,-111
DR8,2024-07-04 19:14:56,30,868.0,-103
DR9,2024-07-04 19:14:58,30,868.0,-120
DR8,2024-07-04 19:15:05,31,868.0,-123
DR0,2024-07-04 19:15:10,31,865.9,-117
DR0,2024-07-04 19:15:19,32,865.9,-118
DR8,2024-07-04 19:15:33,34,868.0,-125
DR8,2024-07-04 19:15:41,35,868.0,-127
DR9,2024-07-04 19:15:43,35,868.0,-126
DR0,2024-07-04 19:15:46,35,865.9,-117
DR8,2024-07-04 19:15:51,36,868.0,-120
DR9,2024-07-04 19:15:52,36,868.0,-124
DR8,2024-07-04 19:15:59,37,868.0,-129
DR0,2024-07-04 19:16:04,37,865.9,-118
DR8,2024-07-04 19:16:18,39,868.0,-130
DR0,2024-07-04 19:16:22,39,865.9,-117
DR0,2024-07-04 19:16:41,41,865.9,-116
DR8,2024-07-04 19:16:45,42,868.0,-129
DR0,2024-07-04 19:16:50,42,865.9,-118
DR8,2024-07-04 19:16:54,43,868.0,-126
DR8,2024-07-04 19:17:03,44,868.0,-132
DR8,2024-07-04 19:17:12,45,868.0,-127
DR0,2024-07-04 19:17:26,46,865.9,-118
DR8,2024-07-04 19:17:30,47,868.0,-132
DR8,2024-07-04 19:18:33,54,868.0,-137
DR0,2024-07-04 19:18:38,54,865.9,-117
DR8,2024-07-04 19:18:42,55,868.0,-133
DR9,2024-07-04 19:18:44,55,868.0,-122
DR0,2024-07-04 19:18:47,55,865.9,-116
DR8,2024-07-04 19:18:51,56,868.0,-128
DR0,2024-07-04 19:18:56,56,865.9,-118
DR8,2024-07-04 19:19:00,57,868.0,-135
DR8,2024-07-04 19:19:10,58,868.0,-129
DR9,2024-07-04 19:19:11,58,868.0,-132
