2024-07-30 12:00:27,1/20/20,866.1,-107,453,-14,6,4/5,12
2024-07-30 12:01:18,1/20/51,866.1,-107,453,-2,6,4/5,12
2024-07-30 12:02:07,1/20/20,866.1,-111,453,-13,6,4/6,12
2024-07-30 12:02:58,1/20/51,866.1,-116,454,-4,6,4/6,12
2024-07-30 12:03:47,1/20/20,866.1,-111,453,-13,6,4/7,12
2024-07-30 12:04:39,1/20/51,866.1,-111,454,-16,6,4/7,12
2024-07-30 12:05:28,1/20/20,866.1,-115,454,-2,6,4/8,12
2024-07-30 12:06:19,1/20/51,866.1,-113,454,-10,6,4/8,12
2024-07-30 12:40:28,1/20/20,865.9,-107,455,-19,5,4/5,12
2024-07-30 12:41:19,1/20/51,865.9,-103,455,-16,5,4/5,12
2024-07-30 12:42:08,1/20/20,865.9,-100,455,-22,5,4/6,12
2024-07-30 12:42:59,1/20/51,865.9,-113,454,-7,5,4/6,12
2024-07-30 12:43:48,1/20/20,865.9,-117,0,-11,5,4/7,12
2024-07-30 12:44:40,1/20/51,865.9,-116,0,-9,5,4/7,12
2024-07-30 12:45:28,1/20/20,865.9,-117,0,-11,5,4/8,12
2024-07-30 12:46:20,1/20/51,865.9,-117,0,-2,5,4/8,12
2024-07-30 13:20:28,1/20/20,868.5,-116,444,-10,21,4/5,12
2024-07-30 13:21:19,1/20/51,868.5,-117,443,-6,21,4/5,12
2024-07-30 13:22:09,1/20/20,868.5,-112,444,0,21,4/6,12
2024-07-30 13:23:00,1/20/51,868.5,-109,443,5,21,4/6,12
2024-07-30 13:23:49,1/20/20,868.5,-113,443,-5,21,4/7,12
2024-07-30 13:24:40,1/20/51,868.5,-115,0,1,21,4/7,12
2024-07-30 13:25:29,1/20/20,868.5,-114,442,-8,21,4/8,12
2024-07-30 13:26:21,1/20/51,868.5,-111,0,2,21,4/8,12
2024-07-30 14:00:29,1/20/20,867.9,-116,427,0,18,4/5,12
2024-07-30 14:01:20,1/20/51,867.9,-112,428,5,18,4/5,12
2024-07-30 14:02:10,1/20/20,867.9,-113,429,3,18,4/6,12
2024-07-30 14:03:01,1/20/51,867.9,-109,428,7,18,4/6,12
2024-07-30 14:03:50,1/20/20,867.9,-112,428,4,18,4/7,12
2024-07-30 14:04:41,1/20/51,867.9,-111,0,4,18,4/7,12
2024-07-30 14:05:30,1/20/20,867.9,-114,428,3,18,4/8,12
2024-07-30 14:06:22,1/20/51,867.9,-110,427,7,18,4/8,12
2024-07-30 14:40:30,2/20/20,866.1,-108,420,-5,6,4/5,12
2024-07-30 14:41:21,2/20/51,866.1,-113,420,2,6,4/5,12
2024-07-30 14:42:10,2/20/20,866.1,-110,419,-14,6,4/6,12
2024-07-30 14:43:01,2/20/51,866.1,-105,419,-7,6,4/6,12
2024-07-30 14:43:51,2/20/20,866.1,-107,419,-23,6,4/7,12
2024-07-30 14:44:42,2/20/51,866.1,-111,419,-19,6,4/7,12
2024-07-30 15:20:31,2/20/20,865.9,-102,411,-9,5,4/5,12
2024-07-30 15:21:22,2/20/51,865.9,-101,412,-13,5,4/5,12
2024-07-30 15:22:11,2/20/20,865.9,-98,412,-18,5,4/6,12
2024-07-30 15:23:02,2/20/51,865.9,-111,412,5,5,4/6,12
2024-07-30 15:23:51,2/20/20,865.9,-109,412,5,5,4/7,12
2024-07-30 15:24:43,2/20/51,865.9,-97,412,-15,5,4/7,12
2024-07-30 15:25:32,2/20/20,865.9,-102,412,-13,5,4/8,12
2024-07-30 15:26:23,2/20/51,865.9,-108,0,4,5,4/8,12
2024-07-30 16:00:32,2/20/20,868.5,-111,420,5,21,4/5,12
2024-07-30 16:01:23,2/20/51,868.5,-111,420,3,21,4/5,12
2024-07-30 16:02:12,2/20/20,868.5,-113,420,2,21,4/6,12
2024-07-30 16:03:03,2/20/51,868.5,-111,420,3,21,4/6,12
2024-07-30 16:03:52,2/20/20,868.5,-111,420,0,21,4/7,12
2024-07-30 16:04:43,2/20/51,868.5,-115,419,0,21,4/7,12
2024-07-30 16:05:32,2/20/20,868.5,-111,419,1,21,4/8,12
2024-07-30 16:06:24,2/20/51,868.5,-111,0,6,21,4/8,12
2024-07-30 16:40:32,2/20/20,867.9,-114,424,3,18,4/5,12
2024-07-30 16:41:23,2/20/51,867.9,-114,424,3,18,4/5,12
2024-07-30 16:42:13,2/20/20,867.9,-112,424,-10,18,4/6,12
2024-07-30 16:43:04,2/20/51,867.9,-117,424,-3,18,4/6,12
2024-07-30 16:43:53,2/20/20,867.9,-114,423,1,18,4/7,12
2024-07-30 16:44:44,2/20/51,867.9,-111,423,-8,18,4/7,12
2024-07-30 16:45:33,2/20/20,867.9,-95,423,-20,18,4/8,12
2024-07-30 16:46:25,2/20/51,867.9,-113,424,3,18,4/8,12
2024-07-30 17:20:33,3/20/20,866.1,-114,427,-7,6,4/5,12
2024-07-30 17:21:24,3/20/51,866.1,-117,427,-7,6,4/5,12
2024-07-30 17:22:13,3/20/20,866.1,-111,428,-4,6,4/6,12
2024-07-30 17:23:05,3/20/51,866.1,-110,428,-3,6,4/6,12
2024-07-30 17:23:54,3/20/20,866.1,-111,428,1,6,4/7,12
2024-07-30 17:24:45,3/20/51,866.1,-109,429,-5,6,4/7,12
2024-07-30 17:25:34,3/20/20,866.1,-107,429,-7,6,4/8,12
2024-07-30 17:26:25,3/20/51,866.1,-113,429,3,6,4/8,12
