2024-07-11 15:20:25,2024-07-11 15:20:25,1,1,1.0
2024-07-11 15:21:15,2024-07-11 23:18:19,18,19,0.9473684210526315
2024-07-11 23:39:10,2024-07-12 06:27:01,14,14,1.0
2024-07-12 08:01:16,2024-07-12 14:56:37,18,19,0.9473684210526315
2024-07-12 17:28:25,2024-07-12 21:48:38,12,13,0.9230769230769231
2024-07-13 02:23:02,2024-07-13 09:50:55,12,14,0.8571428571428571
2024-07-13 10:39:17,2024-07-13 18:34:42,16,17,0.9411764705882353
2024-07-13 18:42:12,2024-07-14 02:05:55,14,14,1.0
2024-07-14 03:19:19,2024-07-14 11:18:53,23,23,1.0
2024-07-14 11:22:13,2024-07-14 18:30:55,14,14,1.0
2024-07-14 19:46:49,2024-07-15 00:07:02,8,8,1.0
2024-07-15 04:18:05,2024-07-15 12:05:09,18,18,1.0
2024-07-15 12:32:40,2024-07-15 20:08:04,14,14,1.0
2024-07-15 20:41:25,2024-07-16 04:19:18,21,21,1.0
2024-07-16 05:06:51,2024-07-16 12:01:22,13,15,0.8666666666666667
2024-07-16 13:36:27,2024-07-16 21:05:10,24,25,0.96
2024-07-16 21:42:42,2024-07-17 05:19:45,19,20,0.95
2024-07-17 06:12:18,2024-07-17 10:20:50,8,8,1.0
2024-07-17 11:39:18,2024-07-17 15:58:41,10,10,1.0
2024-07-17 16:42:24,2024-07-18 00:17:47,24,24,1.0
2024-07-18 00:44:28,2024-07-18 08:14:51,16,16,1.0
2024-07-18 09:02:24,2024-07-18 16:45:17,19,19,1.0
2024-07-18 17:21:09,2024-07-19 01:09:53,16,16,1.0
2024-07-19 01:39:04,2024-07-19 09:13:37,19,19,1.0
2024-07-19 09:52:50,2024-07-19 16:58:11,18,18,1.0
2024-07-19 17:57:24,2024-07-20 01:40:18,17,17,1.0
2024-07-20 02:12:50,2024-07-20 09:38:12,19,21,0.9047619047619048
2024-07-20 10:45:46,2024-07-20 18:44:30,19,19,1.0
2024-07-20 18:52:00,2024-07-21 01:53:12,9,9,1.0
2024-07-21 03:09:56,2024-07-21 10:52:00,18,18,1.0
2024-07-21 11:20:21,2024-07-21 19:09:55,19,21,0.9047619047619048
2024-07-21 21:50:03,2024-07-22 05:42:57,23,23,1.0
2024-07-22 05:50:28,2024-07-22 13:34:11,19,19,1.0
2024-07-22 15:34:17,2024-07-22 23:04:40,23,23,1.0
2024-07-23 00:10:34,2024-07-23 07:48:27,17,18,0.9444444444444444
